german	translation	semantic.category	examplar.nb	exemplar.per	typicality.m	typicality.sd	AoA	AoA.sd	familiarity	familiarity.sd	freq.permill	freq.log	length.phonemes	length.syllabales
Querflöte	flute	musical instrument	4	0.20	1.85	1.14	4.89	1.76	2.95	1.15	0.15	-0.83	9	3																												
Rassel	rattle	musical instrument	2	0.10	4.90	1.55	3.10	1.25	2.05	1.10	1.28	0.11	5	2																												
Saxophon	saxophone	musical instrument	11	0.55	2.15	1.27	4.45	1.47	2.60	0.99	0.92	-0.03	8	3																												
Schelle	bells	musical instrument	2	0.10	4.25	1.41	5.44	1.20	1.26	0.45	1.69	0.23	4	2																												
Schlagzeug	drumkit	musical instrument	12	0.60	1.95	1.15	3.45	1.23	3.35	1.35	2.66	0.42	7	2																												
Tamburin	tambourine	musical instrument	2	0.10	4.10	1.86	5.28	1.45	1.94	1.12	0.33	-0.49	8	3																												
Triangel	triangle	musical instrument	9	0.45	3.65	1.90	3.55	1.57	2.40	1.10	0.54	-0.27	7	3																												
Trommel	drum	musical instrument	10	0.50	2.25	1.52	2.00	0.65	3.26	0.93	10.33	1.01	6	2																												
Trompete	trumpet	musical instrument	18	0.90	1.30	0.57	2.80	0.83	2.75	1.37	5.13	0.71	8	3																												
Tuba	tuba	musical instrument	11	0.55	3.50	1.57	5.10	1.25	2.00	1.03	0.58	-0.24	4	2																												
Xylophon	xylophone	musical instrument	8	0.40	3.80	1.67	4.70	1.69	2.15	1.23	0.67	-0.17	8	3																												
Schleifpapier	abrasive paper	tool	1	0.05	3.78	1.90	4.10	1.29	3.60	1.23	0.02	-1.61	9	3																												
Inbusschlüssel	Allen key	tool	1	0.05	2.94	1.76	6.13	1.20	2.90	1.07	None	None	11	4																												
Handbohrer	auger	tool	1	0.05	2.40	1.39	4.45	1.43	2.55	0.94	0.03	-1.49	8	3																												
Axt	axe	tool	10	0.50	1.20	0.52	3.20	1.06	3.25	1.41	3.68	0.57	4	1																												
Bürste	brush	tool	1	0.05	4.71	1.90	2.05	1.05	4.45	0.94	4.16	0.62	6	2																												
Kettensäge	chainsaw	tool	2	0.10	2.40	1.76	5.25	1.55	2.50	1.32	None	None	9	4																												
Meißel	chisel	tool	10	0.50	2.00	1.30	5.15	1.39	2.45	1.28	1.07	0.03	5	2																												
Stemmeisen	chisel	tool	2	0.10	3.00	1.75	5.80	1.47	2.05	1.15	0.45	-0.35	8	3																												
Kreissäge	circular saw	tool	1	0.05	1.90	1.25	4.55	1.54	2.65	1.31	0.45	-0.35	7	3																												
Brechstange	crowbar	tool	1	0.05	3.15	1.60	4.90	1.29	2.50	1.47	0.34	-0.47	9	3																												
Kneifzange	cutting pliers	tool	1	0.05	2.00	1.30	4.70	1.56	2.60	1.57	0.20	-0.69	8	3																												
Bohrmaschine	drill	tool	8	0.40	1.30	0.57	4.35	1.23	3.65	1.23	0.38	-0.42	9	4																												
Feile	file	tool	13	0.65	2.05	1.36	4.05	1.39	3.15	1.39	0.92	-0.03	4	2																												
Glasschneider	glass cutter	tool	1	0.05	3.55	1.82	5.95	1.35	1.58	0.96	0.09	-1.05	9	3																												
Reibeisen 	grater	tool	1	0.05	4.18	1.67	5.42	1.68	2.11	1.15	0.31	-0.51	7	3																												
Schleifscheibe	grinding disk	tool	1	0.05	4.22	1.99	5.56	1.10	1.80	0.83	0.04	-1.39	8	3																												
Schleifstein	grindstone	tool	1	0.05	4.00	1.81	5.20	1.61	2.37	1.42	0.25	-0.61	8	2																												
Hammer	hammer  	tool	20	1.00	1.05	0.22	2.15	0.49	4.40	0.88	10.89	1.04	4	2																												
Sechskantschlüssel	hexagonal socket spanner 	tool	1	0.05	2.80	1.74	5.70	1.30	3.05	1.61	0.01	-2.09	14	4																												
Locheisen	hole punch	tool	1	0.05	4.19	1.91	5.79	1.18	1.71	1.05	0.05	-1.31	7	3																												
Heißluftpistole	hot air gun	tool	1	0.05	4.32	1.86	6.53	1.02	2.65	1.46	None	None	14	5																												
Klebepistole	hot glue gun	tool	1	0.05	3.90	1.97	6.00	1.38	2.85	1.31	None	None	12	5																												
Laubsäge	jigsaw	tool	1	0.05	3.00	1.89	4.55	1.50	2.75	1.21	0.19	-0.73	7	3																												
Messer	knife	tool	6	0.30	2.41	1.91	1.50	0.51	4.95	0.22	28.28	1.45	4	2																												
Rührgerät 	mixer	tool	2	0.10	5.22	1.80	4.63	1.57	3.50	0.99	0.02	-1.61	8	3																												
Blattsäge	pad saw	tool	1	0.05	3.50	1.79	5.45	1.61	2.65	1.39	0.01	-2.09	8	3																												
Kreuzschraubenzieher	Phillips screwdriver	tool	1	0.05	1.85	1.23	5.75	1.41	4.20	0.83	None	None	13	5																												
Hobel	plane	tool	7	0.35	2.65	1.46	4.55	1.50	2.65	1.09	0.68	-0.17	5	2																												
Zange	pliers	tool	16	0.80	1.25	0.55	3.65	1.46	3.75	1.25	3.65	0.56	4	2																												
Rechen	rake	tool	1	0.05	4.05	1.87	5.00	1.75	2.79	0.92	0.56	-0.25	5	2																												
Raspel	rasp	tool	3	0.15	3.94	1.98	4.70	1.66	3.16	1.26	0.14	-0.86	6	2																												
Walze	roller	tool	1	0.05	4.25	1.94	4.60	1.54	2.20	1.15	3.66	0.56	5	2																												
Reibebrett	rubbing board	tool	1	0.05	5.29	1.79	5.47	1.71	1.63	1.15	0.01	-2.09	8	3																												
Schleifmaschine	sander	tool	2	0.10	2.80	1.67	5.21	1.13	2.40	1.05	0.21	-0.67	10	4																												
Sandpapier 	sandpaper	tool	1	0.05	4.26	1.66	4.15	1.42	3.11	1.45	0.34	-0.46	9	3																												
Säge	saw	tool	15	0.75	1.25	0.55	3.65	1.31	2.90	1.48	2.81	0.45	4	2																												
Spachtel	scraper	tool	4	0.20	2.65	1.57	4.75	1.48	3.15	1.35	0.49	-0.31	7	2																												
Schraubenzieher	screwdriver	tool	18	0.90	1.50	0.89	3.45	1.10	4.00	1.21	0.76	-0.12	9	4																												
Schaufel	shovel	tool	2	0.10	2.70	1.87	3.05	1.67	3.40	1.43	3.88	0.59	5	2																												
Sichel	sickle	tool	1	0.05	3.89	1.68	4.65	1.73	2.05	1.19	1.57	0.20	5	2																												
Sieb	sieve	tool	1	0.05	4.25	1.77	2.55	0.76	4.20	0.77	2.77	0.44	3	1																												
Steckschlüssel	socket	tool	1	0.05	3.37	1.77	5.50	1.32	2.29	1.26	0.01	-2.09	10	3																												
Lötkolben	soldering iron	tool	5	0.25	3.00	1.69	5.40	1.39	2.80	1.58	0.13	-0.88	9	3																												
Spaten	spade	tool	5	0.25	2.75	1.94	2.60	0.88	3.60	1.10	3.96	0.60	6	2																												
Vierkant	square box wrench	tool	1	0.05	3.63	1.89	5.42	1.68	2.42	1.26	0.16	-0.79	7	2																												
Tacker	stapler	tool	1	0.05	4.11	1.76	5.58	1.74	3.50	0.89	0.10	-1.01	4	2																												
Fliesenschneider	tile cutter	tool	1	0.05	3.30	1.69	6.20	1.06	1.90	1.12	None	None	11	4																												
Maurerkelle	trowel	tool	1	0.05	2.85	1.79	4.47	1.22	2.45	1.15	0.07	-1.13	8	4																												
Schraubstock	vice	tool	3	0.15	2.89	1.82	4.85	1.39	2.40	1.39	0.78	-0.11	8	2																												
Quirl 	whisk	tool	1	0.05	5.19	1.72	3.45	1.28	3.50	1.28	0.52	-0.28	5	1																												
Drahtbürste	wire brush	tool	1	0.05	4.35	1.95	4.68	1.11	2.80	1.01	0.12	-0.91	10	3																												
Akrobatik	acrobatics	sport	2	0.10	4.06	1.95	4.65	1.39	2.20	1.15	0.29	-0.53	9	4																												
Kunstfliegen	aerobatics	sport	1	0.05	5.00	1.56	5.65	1.50	1.70	1.08	None	None	11	3																												
Aerobic	aerobics	sport	6	0.30	3.26	1.73	6.25	1.12	2.75	1.41	0.02	-1.61	6	3																												
Geräteturnen	apparatus gymnastics	sport	4	0.20	1.75	1.16	4.20	0.95	2.15	1.09	0.16	-0.79	12	5																												
Leichtathletik	athletics	sport	13	0.65	1.40	0.88	4.30	1.03	3.40	1.05	1.10	0.04	11	4																												
Badminton	badminton	sport	9	0.45	3.26	1.45	5.90	1.12	3.15	1.31	0.08	-1.09	9	3																												
Ballett	ballet	sport	3	0.15	3.33	1.68	4.15	1.31	2.95	1.32	7.22	0.86	5	2																												
Baseball	baseball	sport	6	0.30	3.05	1.79	6.05	1.05	2.05	1.08	0.18	-0.75	6	2																												
Basketball	basketball	sport	16	0.80	1.85	1.50	5.20	1.28	3.20	1.40	0.25	-0.61	9	3																												
Beachvolleyball	beach volleyball	sport	1	0.05	3.40	1.79	6.06	1.30	2.65	1.39	None	None	11	4																												
Biathlon	biathlon	sport	4	0.20	2.65	1.60	5.90	1.25	2.90	1.21	0.04	-1.39	7	3																												
Fahrradrennen	bicycle racing	sport	1	0.05	2.75	1.52	3.79	1.13	2.70	1.17	None	None	10	4																												
Billard	billiards	sport	6	0.30	4.83	1.76	5.60	1.23	2.80	1.24	1.00	0.00	7	2																												
BMX	bmx	sport	1	0.05	4.59	1.80	5.80	1.70	1.70	0.92	None	None	7	3																												
Bobfahren	bobsleigh	sport	3	0.15	3.45	1.67	4.47	1.12	2.50	1.15	1.46	0.17	8	3																												
Bowling	bowling	sport	5	0.25	4.00	1.41	5.35	1.53	2.80	1.06	0.04	-1.39	5	2																												
Kegeln	bowling	sport	8	0.40	4.20	1.61	3.85	1.39	2.85	1.18	0.37	-0.43	6	2																												
Boccia	bowls	sport	2	0.10	5.41	1.28	5.81	1.60	2.00	1.11	0.04	-1.39	4	2																												
Boxen	boxing	sport	9	0.45	2.80	1.58	3.55	1.23	2.65	1.39	1.82	0.26	6	2																												
Breakdance	break dancing	sport	1	0.05	4.76	1.89	6.50	0.83	1.90	0.97	0.01	-2.09	8	2																												
Kanufahren	canoeing	sport	3	0.15	3.60	1.85	4.30	1.59	3.00	1.49	None	None	9	4																												
Katamaransegeln	catamaran sailing	sport	1	0.05	5.10	1.48	6.80	0.70	1.45	0.83	None	None	15	6																												
Schach	chess	sport	7	0.35	5.12	1.87	4.00	1.26	3.50	1.24	4.50	0.65	3	1																												
Klippenspringen	cliff diving	sport	1	0.05	6.17	1.04	6.24	1.20	1.74	0.93	None	None	13	4																												
Klettern	climbing	sport	5	0.25	4.10	1.33	3.25	1.62	2.65	1.39	1.02	0.01	6	2																												
Cricket	cricket	sport	1	0.05	5.00	1.75	6.50	0.89	1.68	1.00	0.03	-1.49	6	2																												
Skilanglauf	cross-country skiing	sport	3	0.15	2.30	1.17	5.10	1.33	3.05	1.36	0.02	-1.79	8	3																												
Radfahren	cycling	sport	10	0.50	1.60	1.05	2.45	0.76	4.65	0.75	1.34	0.13	8	3																												
Tanzen	dancing	sport	7	0.35	2.95	1.57	2.65	1.14	3.42	1.17	3.83	0.58	6	2																												
Dart	darts	sport	2	0.10	5.31	1.40	6.00	1.34	2.30	1.34	0.26	-0.58	4	1																												
Zehn-Kampf	decathlon	sport	2	0.10	2.65	1.76	5.95	1.32	2.50	1.32	None	None	7	2																												
Diskuswerfen	discus throwing	sport	2	0.10	2.79	1.78	5.10	1.29	2.15	0.88	0.21	-0.67	12	4																												
Tauchen	diving	sport	5	0.25	4.40	1.64	3.45	1.23	2.70	1.26	0.65	-0.19	4	2																												
Drachenbootrennen	dragon boat racing	sport	2	0.10	5.20	1.20	6.50	1.10	2.28	1.49	None	None	14	5																												
Fechten	fencing	sport	4	0.20	2.65	1.31	4.53	1.07	2.10	0.97	1.01	0.01	6	2																												
Eiskunstlauf	figure skating	sport	6	0.30	2.10	1.25	4.10	1.48	2.60	1.14	0.24	-0.63	10	3																												
Angeln	fishing	sport	8	0.40	4.85	1.95	2.80	0.70	2.60	1.35	0.15	-0.83	5	2																												
Bodenturnen	floor exercises	sport	2	0.10	1.80	1.32	4.10	1.41	2.25	1.25	0.20	-0.69	11	4																												
Fliegen	flying	sport	2	0.10	5.47	1.70	2.70	1.38	2.95	1.36	0.29	-0.53	6	2																												
Football	football	sport	4	0.20	2.70	1.72	6.00	1.30	2.45	1.36	0.07	-1.13	6	2																												
Fußball	football	sport	18	0.90	1.20	0.52	3.00	1.03	3.55	1.57	4.31	0.63	6	2																												
Frisbee	frisbee	sport	1	0.05	5.56	1.29	4.88	1.93	2.65	1.31	0.02	-1.79	6	2																												
Gymnastik	gymnastics	sport	7	0.35	2.60	1.85	4.20	1.47	3.10	1.33	2.95	0.47	9	3																												
Hammerwerfen	hammer throwing	sport	1	0.05	3.40	1.73	5.35	1.46	2.25	1.02	0.11	-0.94	10	4																												
Handball	handball	sport	18	0.90	1.50	0.76	4.25	1.29	3.20	1.28	0.34	-0.47	7	2																												
Wasserspringen	high diving	sport	1	0.05	4.47	1.94	4.94	1.35	2.32	1.00	None	None	11	4																												
Hochsprung	high jump	sport	3	0.15	2.20	1.54	3.95	1.00	2.70	1.30	0.50	-0.30	8	2																												
Hockey	hockey	sport	10	0.50	3.15	1.73	5.30	1.22	3.00	1.26	0.44	-0.36	4	2																												
Reiten	horseback riding	sport	9	0.45	2.25	1.37	3.00	1.30	2.85	1.35	2.75	0.44	5	2																												
Hürdenlauf	hurdling	sport	2	0.10	2.60	1.90	4.35	1.27	2.35	1.14	0.38	-0.42	9	3																												
Eishockey	ice hockey	sport	6	0.30	1.70	0.98	4.25	1.37	2.20	1.28	0.73	-0.14	6	3																												
Schlittschuhlaufen	ice skating	sport	3	0.15	3.15	1.18	3.20	0.89	2.80	1.40	0.35	-0.45	11	4																												
Speerwerfen	javelin 	sport	2	0.10	2.55	1.73	4.65	1.50	2.30	1.13	0.24	-0.63	10	3																												
Joggen	jogging	sport	4	0.20	1.85	1.35	5.30	1.59	3.60	1.50	0.07	-1.13	5	2																												
Judo	judo	sport	5	0.25	3.05	1.85	5.35	1.27	2.80	1.36	0.07	-1.13	4	2																												
Weitsprung	long jump	sport	1	0.05	2.25	1.52	3.50	0.76	3.15	1.09	0.52	-0.28	8	2																												
Marathonlauf	marathon	sport	3	0.15	2.20	1.44	5.20	1.47	2.70	1.03	0.25	-0.61	10	4																												
Motorradrennen	motorcycle racing	sport	1	0.05	4.35	1.73	4.85	1.27	1.95	1.15	0.14	-0.86	12	5																												
Mountainbiken	mountain biking	sport	1	0.05	3.63	1.42	5.90	1.33	2.80	1.01	None	None	11	4																												
Bergsteigen	mountaineering	sport	0	0.00	4.16	1.80	5.10	1.48	2.75	1.37	0.32	-0.50	10	3																												
Nordic-Walking	Nordic walking	sport	2	0.10	3.15	1.79	6.85	0.49	3.10	1.29	None	None	11	4																												
Fallschirmspringen	parachuting	sport	3	0.15	4.95	1.27	5.55	1.32	2.20	1.44	None	None	14	4																												
Paragleiten	paragliding	sport	2	0.10	4.68	1.53	6.58	0.77	1.80	0.89	0.01	-2.09	10	4																												
Turnen	physical education	sport	7	0.35	1.85	1.27	3.10	1.02	2.90	1.29	2.69	0.43	6	2																												
Turmspringen	platform diving	sport	2	0.10	3.40	1.47	4.85	1.27	2.10	1.02	None	None	11	3																												
Stabhochsprung	pole vault	sport	1	0.05	2.45	1.54	4.85	1.14	2.25	1.16	0.23	-0.64	12	3																												
Rudern	rowing	sport	7	0.35	1.95	0.94	3.30	1.08	3.10	1.29	0.05	-1.31	5	2																												
Rugby	rugby	sport	5	0.25	3.79	1.99	6.05	1.19	2.05	1.19	0.30	-0.52	5	2																												
Segeln	sailing	sport	12	0.60	2.70	1.34	4.15	1.14	2.58	1.35	0.03	-1.49	6	2																												
Schießen	shooting	sport	4	0.20	5.10	1.83	3.95	1.15	2.45	1.50	3.86	0.59	5	2																												
Kugelstoßen	shot put	sport	3	0.15	2.40	1.76	4.60	1.05	2.60	1.23	0.20	-0.71	11	4																												
Springreiten	show jumping	sport	1	0.05	3.15	1.76	5.20	1.44	2.65	1.18	0.02	-1.61	10	3																												
Skaten	skating	sport	4	0.20	4.05	1.78	5.90	1.25	2.75	1.21	None	None	6	2																												
Skispringen	ski jumping	sport	4	0.20	2.10	1.02	4.20	1.24	3.45	1.19	None	None	9	3																												
Skiabfahrt	ski slope	sport	1	0.05	2.20	1.20	4.42	1.68	2.55	1.54	0.02	-1.79	8	3																												
Schnorcheln	snorkelling	sport	1	0.05	5.18	1.70	5.20	1.58	2.55	1.15	None	None	8	2																												
Snowboarding	snowboarding	sport	3	0.15	3.47	1.47	6.37	0.83	2.47	1.39	0.01	-2.09	9	3																												
Eisschnelllauf	speed skating	sport	2	0.10	2.30	1.17	4.95	1.23	2.55	1.00	None	None	8	3																												
Squash	squash	sport	4	0.20	3.42	1.77	6.00	1.27	2.95	1.23	0.06	-1.24	5	1																												
Standardtanz	standard dance	sport	2	0.10	4.00	1.89	5.85	1.53	2.95	1.28	0.03	-1.49	11	3																												
Streetdance	street dance	sport	1	0.05	5.59	1.77	6.55	1.00	1.65	0.81	None	None	9	2																												
Surfen	surfing	sport	8	0.35	3.65	1.53	5.85	1.39	2.35	1.31	0.23	-0.64	6	2																												
Schwimmen	swimming	sport	18	0.90	1.30	0.73	2.25	0.72	4.20	1.01	3.48	0.54	6	2																												
Tischfußball	table football	sport	1	0.05	5.63	1.36	5.55	1.39	2.20	1.36	0.01	-2.09	9	3																												
Tischtennis	table tennis	sport	11	0.55	2.40	1.31	3.65	1.23	3.74	0.93	0.44	-0.36	8	3																												
Thai Chi	Tai Chi	sport	1	0.05	3.81	1.83	6.75	0.77	2.05	1.28	0.00	0.00	4	2																												
Stepptanz	tap dance	sport	2	0.10	4.75	1.86	5.41	1.50	1.90	0.85	0.01	-2.09	8	2																												
Tennis	tennis	sport	16	0.80	1.60	1.19	4.30	1.08	2.55	0.83	2.08	0.32	5	2																												
Rodeln	tobogganing	sport	3	0.15	3.35	1.31	2.05	0.60	3.80	1.28	0.33	-0.49	6	2																												
Tontaubenschießen	trapshooting	sport	1	0.05	5.37	1.64	5.89	1.23	1.65	0.81	0.04	-1.39	13	5																												
Triathlon	triathlon	sport	5	0.25	2.55	1.79	6.05	1.28	2.45	1.19	0.03	-1.49	8	3																												
Volleyball	volleyball	sport	16	0.80	1.45	0.83	4.35	1.31	3.80	1.32	0.14	-0.86	7	3																												
Kunstschwimmen	water ballet	sport	1	0.05	4.30	1.78	5.75	1.25	1.60	0.82	0.01	-2.09	11	3																												
Wasserball	water polo	sport	4	0.20	2.55	1.54	4.00	1.69	2.45	1.00	0.23	-0.64	7	3																												
Wasserski	water ski	sport	2	0.10	3.58	1.68	6.00	1.38	1.90	1.12	0.03	-1.49	6	3																												
Gewichtheben	weightlifting	sport	3	0.15	3.10	1.80	4.75	1.29	2.35	1.18	0.16	-0.79	11	4																												
Ringen	wrestling	sport	6	0.30	3.50	1.96	4.85	1.42	2.15	1.09	12.71	1.10	5	2																												
Yoga	yoga	sport	4	0.20	3.83	1.50	6.35	1.04	2.65	1.18	0.78	-0.11	4	2																												
Schauspieler	actor	profession	6	0.30	2.50	1.76	3.45	1.15	3.75	1.21	20.40	1.31	7	3																												
Flugzeugbauer	aircraft manufacturer	profession	1	0.05	3.11	1.76	5.25	1.48	1.75	0.97	0.05	-1.31	10	4																												
Fluglotse	air-traffic controller	profession	1	0.05	2.75	1.45	5.65	1.18	2.45	1.23	0.23	-0.64	8	3																												
Anästhesist	anaesthetist	profession	1	0.05	3.05	1.70	6.67	0.59	2.95	1.10	0.16	-0.81	10	4																												
Archäologe	archaeologist	profession	1	0.05	3.15	1.50	6.10	1.07	2.85	1.23	1.79	0.25	9	5																												
Architekt	architect	profession	5	0.25	2.15	1.35	5.10	1.17	3.65	1.18	16.20	1.21	8	3																												
Künstler	artist	profession	1	0.05	3.60	1.96	3.80	1.24	3.45	1.10	73.94	1.87	7	2																												
Steuerfachangestellter	assistant tax consultant	profession	1	0.05	3.75	1.77	6.90	0.31	2.40	1.19	None	None	17	7																												
Gerichtsvollzieher	bailiff	profession	1	0.05	3.60	1.96	6.58	0.69	2.50	1.40	2.20	0.34	12	5																												
Bäcker	baker	profession	12	0.60	1.60	1.10	2.00	0.46	4.30	0.86	4.59	0.66	4	2																												
Bankkaufmann	banker	profession	2	0.10	2.45	1.73	6.25	0.85	3.00	1.30	0.07	-1.13	9	3																												
Kosmetiker	beautician	profession	1	0.05	2.80	1.61	6.05	1.23	2.20	1.20	0.10	-1.01	9	4																												
Biologe	biologist	profession	2	0.10	2.75	1.45	5.55	1.15	4.10	1.02	1.78	0.25	7	4																												
Schmied	blacksmith	profession	3	0.15	2.90	1.80	3.40	1.31	2.75	1.21	4.88	0.69	4	1																												
Bodygard	bodyguard	profession	1	0.05	4.63	1.80	5.78	1.44	2.10	1.21	None	None	8	3																												
Heizer	boilerman	profession	1	0.05	4.55	1.96	4.25	1.21	1.94	1.06	3.34	0.52	4	2																												
Buchbinder	bookbinder	profession	1	0.05	3.55	1.76	5.45	1.39	2.40	0.99	3.24	0.51	8	3																												
Buchhalter	bookkeeper	profession	4	0.20	2.95	1.70	5.70	1.22	3.10	1.07	2.90	0.46	8	3																												
Buchhändler	bookseller	profession	1	0.05	2.40	1.50	4.40	0.94	3.65	0.81	17.88	1.25	9	3																												
Broker	broker	profession	1	0.05	5.38	1.96	6.94	0.24	2.00	0.97	0.25	-0.60	5	2																												
Bauarbeiter	builder	profession	3	0.15	2.45	1.64	2.75	0.97	3.10	1.21	2.16	0.33	8	4																												
Bauingenieur	building engineer	profession	1	0.05	2.60	1.47	5.80	1.36	2.95	1.39	0.47	-0.33	10	4																												
Busfahrer	bus driver	profession	3	0.15	1.85	1.18	3.15	0.88	3.45	1.05	0.37	-0.43	7	3																												
Betriebswirt	business economist	profession	2	0.10	3.55	1.50	6.85	0.49	2.70	1.34	0.48	-0.32	11	3																												
Fleischer	butcher	profession	7	0.35	2.10	1.29	3.00	0.73	3.30	1.17	2.77	0.44	5	2																												
Kapitän	captain	profession	3	0.15	2.40	1.31	3.00	1.12	2.85	1.35	22.28	1.35	7	3																												
Kfz-Mechaniker	car mechanic	profession	1	0.05	2.00	1.38	4.80	1.20	3.25	1.25	0.01	-2.09	15	7																												
Kardiologe	cardiologist	profession	1	0.05	3.05	1.70	6.90	0.31	2.90	1.33	0.02	-1.61	10	5																												
Zimmermann	carpenter	profession	7	0.35	2.10	1.37	4.30	0.86	2.90	0.97	8.45	0.93	7	3																												
Sachbearbeiter	case worker	profession	2	0.10	3.80	1.54	6.00	1.08	3.50	1.05	None	None	11	5																												
Kassierer	cashier	profession	1	0.05	3.42	1.87	3.80	1.47	3.85	0.88	1.24	0.09	6	3																												
Chauffeur	chauffeur	profession	1	0.05	3.60	1.76	5.00	1.17	2.45	1.23	10.15	1.01	5	2																												
Chemieingenieur	chemical engineer	profession	1	0.05	3.50	1.93	6.40	1.05	2.42	1.26	0.01	-2.09	12	5																												
Chemiker	chemist	profession	3	0.15	2.80	1.54	5.35	1.35	2.95	1.39	7.81	0.89	6	3																												
Schornsteinfeger	chimney sweep	profession	2	0.10	2.10	1.41	3.25	1.25	2.90	1.37	0.92	-0.03	12	4																												
Reinigungskraft	cleaner	profession	2	0.10	3.79	1.90	5.40	1.43	3.26	1.45	0.11	-0.94	13	4																												
Kommunikationsassistent	communications assistant	profession	1	0.05	4.75	1.62	6.85	0.37	1.78	1.31	None	None	21	8																												
Computerfachmann	computer expert	profession	2	0.10	3.40	1.85	6.15	1.04	3.55	1.32	0.03	-1.49	14	5																												
Informatiker	computer scientist	profession	3	0.15	2.65	1.79	6.55	0.69	2.90	1.21	0.63	-0.20	11	5																												
Schaffner	conductor	profession	2	0.10	2.95	1.54	3.40	1.27	3.25	1.37	4.61	0.66	5	2																												
Konditor	confectioner	profession	3	0.15	2.50	1.57	5.20	1.40	3.20	1.28	0.72	-0.14	8	3																												
Restaurator	conservator	profession	1	0.05	3.30	1.84	6.11	1.24	2.40	1.19	0.60	-0.22	10	4																												
Koch	cook	profession	9	0.45	1.30	0.47	2.40	0.82	3.90	0.97	12.63	1.10	3	1																												
Gerichtshilfe	court assistant	profession	1	0.05	4.40	1.67	6.63	0.60	1.45	1.00	0.16	-0.81	11	4																												
Handwerker	craftsman	profession	1	0.05	2.25	1.48	3.25	1.02	4.10	1.02	14.00	1.15	9	3																												
Kranführer	crane operator	profession	1	0.05	2.90	1.94	4.25	1.29	2.10	1.29	0.40	-0.40	8	3																												
Tänzer	dancer	profession	1	0.05	4.00	1.65	3.58	1.61	3.10	1.37	4.70	0.67	5	2																												
Zahnarzthelfer	dental assistant	profession	1	0.05	2.85	1.60	5.45	1.61	2.85	0.93	None	None	12	4																												
Zahnarzt	dentist	profession	2	0.10	1.25	0.64	2.40	0.82	3.90	1.12	4.95	0.69	7	2																												
Designer	designer	profession	1	0.05	3.30	1.69	6.30	1.08	2.60	1.27	0.87	-0.06	6	3																												
Diätassistent	dietician	profession	1	0.05	4.40	1.57	6.83	0.38	2.05	1.32	0.01	-2.09	12	5																												
Regisseur	director	profession	3	0.15	3.10	1.71	5.55	1.28	3.05	1.10	9.92	1.00	7	3																												
Arzt	doctor	profession	16	0.80	1.40	0.94	2.55	0.94	4.30	0.80	122.89	2.09	4	1																												
Arzthelfer	doctor's assistant	profession	4	0.20	3.15	1.98	5.45	1.39	3.50	1.05	0.07	-1.18	9	3																												
Portier	doorman	profession	1	0.05	4.68	1.73	6.10	1.07	1.95	0.94	6.29	0.80	6	2																												
Kraftfahrer	driver	profession	3	0.15	2.95	1.64	3.75	1.33	3.00	1.38	2.37	0.37	9	3																												
Fahrlehrer	driving instructor	profession	1	0.05	3.40	1.60	4.95	1.10	3.50	1.32	0.63	-0.20	7	3																												
Volkswirt	economist	profession	1	0.05	3.40	1.70	6.74	0.56	2.75	1.21	0.61	-0.21	9	2																												
Redakteur	editor	profession	2	0.10	2.80	1.61	6.20	0.95	2.70	0.86	12.73	1.10	8	3																												
Pädagoge	educationist	profession	2	0.10	3.00	1.72	5.20	1.28	4.00	1.15	5.03	0.70	8	4																												
Erzieher	educator	profession	3	0.15	2.70	1.53	3.40	1.43	3.90	1.17	8.73	0.94	5	3																												
Elektriker	electrician	profession	10	0.50	1.85	1.14	4.40	1.27	2.95	1.28	0.96	-0.02	9	4																												
Ingenieur	engineer	profession	7	0.35	2.15	1.35	5.00	1.45	3.85	1.27	18.81	1.27	8	4																												
Eventmanager	event manager	profession	1	0.05	4.80	1.94	6.84	0.50	2.20	1.11	None	None	11	5																												
Forscher	explorer	profession	2	0.10	3.95	1.79	4.25	1.68	3.60	1.43	19.96	1.30	5	2																												
Bauer	farmer	profession	6	0.30	2.10	1.41	1.90	0.64	3.80	1.24	82.27	1.92	3	2																												
Modedesigner	fashion designer	profession	1	0.05	3.15	1.42	6.25	0.97	2.05	1.10	0.01	-2.09	10	5																												
Feuerwehrmann	fireman	profession	5	0.25	2.45	1.76	2.20	0.77	3.50	1.00	0.97	-0.01	9	4																												
Fischer	fisherman	profession	2	0.10	2.70	1.66	2.60	0.60	2.45	1.36	28.78	1.46	4	2																												
Installateur	fitter	profession	2	0.10	2.60	1.54	5.95	1.15	2.40	1.14	0.47	-0.32	10	4																												
Fliesenleger	floor tiler	profession	3	0.15	2.25	1.52	5.20	1.24	2.75	1.16	0.10	-1.01	10	4																												
Florist	florist	profession	7	0.35	2.50	1.54	5.90	1.02	3.00	1.17	0.03	-1.49	7	2																												
Lebensmittelkontrolleur	food inspector	profession	1	0.05	4.20	1.94	6.26	1.15	2.45	1.19	None	None	20	7																												
Förster	forester	profession	3	0.15	2.40	1.35	3.10	0.97	3.30	1.22	5.90	0.77	6	2																												
Obstbauer	fruit farmer	profession	1	0.05	3.70	1.78	5.20	1.47	2.90	0.91	0.07	-1.13	7	3																												
Restaurantfachmann	fully qualified waiter	profession	5	0.25	3.60	1.73	6.25	0.79	2.55	1.10	None	None	13	5																												
Gärtner	gardener	profession	8	0.40	2.45	1.54	2.75	1.12	3.35	1.04	6.61	0.82	6	2																												
